video_path,video_name,video_id,status,start,end,transcript,processed_text,num_words,num_seconds
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_53_277_276.mkv,2NEOy0ekT8k_53_277_276,2NEOy0ekT8k,None,895.1,901.8,"So he like brought me through their office to the back, opened a hatch and let me through into the airport again and said, there's a computer down there.",SO HE LIKE BROUGHT ME THROUGH THEIR OFFICE TO THE BACK OPENED A HATCH AND LET ME THROUGH INTO THE AIRPORT AGAIN AND SAID THERE'S A COMPUTER DOWN THERE,29,6.699999999999932
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_53_278_277.mkv,2NEOy0ekT8k_53_278_277,2NEOy0ekT8k,None,902.0,903.5,You can apply for an ESTA.,YOU CAN APPLY FOR AN ESTA,6,1.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_53_279_278.mkv,2NEOy0ekT8k_53_279_278,2NEOy0ekT8k,None,903.8,907.5,"Come back to me when you've done it and we'll see, can we let you into the United States?",COME BACK TO ME WHEN YOU'VE DONE IT AND WE'LL SEE CAN WE LET YOU INTO THE UNITED STATES,19,3.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_53_280_279.mkv,2NEOy0ekT8k_53_280_279,2NEOy0ekT8k,None,908.0,913.9,"I did it while crying and came back and he was like, yeah, you've been approved.",I DID IT WHILE CRYING AND CAME BACK AND HE WAS LIKE YEAH YOU'VE BEEN APPROVED,16,5.899999999999977
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_53_282_280.mkv,2NEOy0ekT8k_53_282_280,2NEOy0ekT8k,None,915.2,919.5,"Like, why didn't you just let me know that first before letting me freak out?",LIKE WHY DIDN'T YOU JUST LET ME KNOW THAT FIRST BEFORE LETTING ME FREAK OUT,15,4.2999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_54_283_281.mkv,2NEOy0ekT8k_54_283_281,2NEOy0ekT8k,None,919.5,920.8,So then I got onto the plane.,SO THEN I GOT ONTO THE PLANE,7,1.2999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_54_284_282.mkv,2NEOy0ekT8k_54_284_282,2NEOy0ekT8k,None,920.7,929.0,"I was literally the last person to board the plane and I sat there sweating on the edge of tears and the person beside me said, are you okay?",I WAS LITERALLY THE LAST PERSON TO BOARD THE PLANE AND I SAT THERE SWEATING ON THE EDGE OF TEARS AND THE PERSON BESIDE ME SAID ARE YOU OKAY,29,8.299999999999955
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_54_285_283.mkv,2NEOy0ekT8k_54_285_283,2NEOy0ekT8k,None,929.2,930.1,"I said, I'm fine.",I SAID I'M FINE,4,0.8999999999999773
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_54_286_284.mkv,2NEOy0ekT8k_54_286_284,2NEOy0ekT8k,None,931.2,931.9, I'm fine., I'M FINE,2,0.6999999999999318
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_54_287_285.mkv,2NEOy0ekT8k_54_287_285,2NEOy0ekT8k,None,932.1,933.0,"Anyway, that's the story.",ANYWAY THAT'S THE STORY,4,0.8999999999999773
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_54_288_286.mkv,2NEOy0ekT8k_54_288_286,2NEOy0ekT8k,None,932.9,933.7,Next question.,NEXT QUESTION,2,0.8000000000000682
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_55_289_287.mkv,2NEOy0ekT8k_55_289_287,2NEOy0ekT8k,None,933.9,935.5,Any embarrassing sex stories?,ANY EMBARRASSING SEX STORIES,4,1.6000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_55_290_288.mkv,2NEOy0ekT8k_55_290_288,2NEOy0ekT8k,None,935.4,936.9,"Yes, I farted during sex.",YES I FARTED DURING SEX,5,1.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_292_289.mkv,2NEOy0ekT8k_56_292_289,2NEOy0ekT8k,None,937.2,938.2,Halloween or Christmas?,HALLOWEEN OR CHRISTMAS,3,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_293_290.mkv,2NEOy0ekT8k_56_293_290,2NEOy0ekT8k,None,938.3,939.6,Christmas every time.,CHRISTMAS EVERY TIME,3,1.3000000000000682
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_294_291.mkv,2NEOy0ekT8k_56_294_291,2NEOy0ekT8k,None,939.5,940.1,Are you joking?,ARE YOU JOKING,3,0.6000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_295_292.mkv,2NEOy0ekT8k_56_295_292,2NEOy0ekT8k,None,939.9,941.0,You get more free shit.,YOU GET MORE FREE SHIT,5,1.1000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_296_293.mkv,2NEOy0ekT8k_56_296_293,2NEOy0ekT8k,None,941.0,942.0,Did you go to college?,DID YOU GO TO COLLEGE,5,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_297_294.mkv,2NEOy0ekT8k_56_297_294,2NEOy0ekT8k,None,941.9,943.2,"Yes, I actually did.",YES I ACTUALLY DID,4,1.3000000000000682
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_298_295.mkv,2NEOy0ekT8k_56_298_295,2NEOy0ekT8k,None,943.1,943.8,I went to college.,I WENT TO COLLEGE,4,0.6999999999999318
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_299_296.mkv,2NEOy0ekT8k_56_299_296,2NEOy0ekT8k,None,943.7,945.6,A lot of people think that I didn't.,A LOT OF PEOPLE THINK THAT I DIDN'T,8,1.8999999999999773
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_300_297.mkv,2NEOy0ekT8k_56_300_297,2NEOy0ekT8k,None,945.6,950.0,I have a degree in media production management that I got from two very...,I HAVE A DEGREE IN MEDIA PRODUCTION MANAGEMENT THAT I GOT FROM TWO VERY,14,4.399999999999977
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_301_298.mkv,2NEOy0ekT8k_56_301_298,2NEOy0ekT8k,None,950.7,956.9," amazing and prestigious colleges, Ballyfermot College of Further Education and Dublin City University, DCU.", AMAZING AND PRESTIGIOUS COLLEGES BALLYFERMOT COLLEGE OF FURTHER EDUCATION AND DUBLIN CITY UNIVERSITY DCU,14,6.199999999999932
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_302_299.mkv,2NEOy0ekT8k_56_302_299,2NEOy0ekT8k,None,956.9,959.3,How to dress up stylishly for dummies?,HOW TO DRESS UP STYLISHLY FOR DUMMIES,7,2.3999999999999773
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_303_300.mkv,2NEOy0ekT8k_56_303_300,2NEOy0ekT8k,None,959.3,969.1,"You know, that is actually such a good question because I think you can change an entire outfit from like, okay, to, oh yeah, look at him, with like two things in particular.",YOU KNOW THAT IS ACTUALLY SUCH A GOOD QUESTION BECAUSE I THINK YOU CAN CHANGE AN ENTIRE OUTFIT FROM LIKE OKAY TO OH YEAH LOOK AT HIM WITH LIKE TWO THINGS IN PARTICULAR,33,9.800000000000068
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_56_304_301.mkv,2NEOy0ekT8k_56_304_301,2NEOy0ekT8k,None,969.3,970.9,"What I've, three things,",WHAT I'VE THREE THINGS,4,1.6000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_57_305_302.mkv,2NEOy0ekT8k_57_305_302,2NEOy0ekT8k,None,971.5,972.2,"number one,",NUMBER ONE,2,0.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_59_307_304.mkv,2NEOy0ekT8k_59_307_304,2NEOy0ekT8k,None,978.1,979.4,which side do you like more?,WHICH SIDE DO YOU LIKE MORE,6,1.2999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_59_308_305.mkv,2NEOy0ekT8k_59_308_305,2NEOy0ekT8k,None,979.7,984.2,"Obviously this one, hello, sexy, not sexy, sexy, not sexy.",OBVIOUSLY THIS ONE HELLO SEXY NOT SEXY SEXY NOT SEXY,10,4.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_59_309_306.mkv,2NEOy0ekT8k_59_309_306,2NEOy0ekT8k,None,984.3,988.5,"For guys, arms are the equivalent of like tits on women.",FOR GUYS ARMS ARE THE EQUIVALENT OF LIKE TITS ON WOMEN,11,4.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_59_310_307.mkv,2NEOy0ekT8k_59_310_307,2NEOy0ekT8k,None,988.6,989.6,So show more of them.,SO SHOW MORE OF THEM,5,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_59_311_308.mkv,2NEOy0ekT8k_59_311_308,2NEOy0ekT8k,None,990.1,996.5,"So I roll them up like three, four times or until it looks, I'd even do that another time to be honest with you.",SO I ROLL THEM UP LIKE THREE FOUR TIMES OR UNTIL IT LOOKS I'D EVEN DO THAT ANOTHER TIME TO BE HONEST WITH YOU,24,6.399999999999977
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_60_312_309.mkv,2NEOy0ekT8k_60_312_309,2NEOy0ekT8k,None,997.4,1000.4," And then a few of my t-shirts, I've got safety pins in them.", AND THEN A FEW OF MY TSHIRTS I'VE GOT SAFETY PINS IN THEM,13,3.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_60_313_310.mkv,2NEOy0ekT8k_60_313_310,2NEOy0ekT8k,None,1000.2,1003.6,"So I put one here, one here or one there till I call them up.",SO I PUT ONE HERE ONE HERE OR ONE THERE TILL I CALL THEM UP,15,3.3999999999999773
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_60_314_311.mkv,2NEOy0ekT8k_60_314_311,2NEOy0ekT8k,None,1003.9,1009.8,"And then you just look, you look more like muscly and I just, it's a nicer shape.",AND THEN YOU JUST LOOK YOU LOOK MORE LIKE MUSCLY AND I JUST IT'S A NICER SHAPE,17,5.899999999999977
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_60_315_312.mkv,2NEOy0ekT8k_60_315_312,2NEOy0ekT8k,None,1010.0,1015.8,Second thing is a nice belt and to tuck in the top that you're wearing.,SECOND THING IS A NICE BELT AND TO TUCK IN THE TOP THAT YOU'RE WEARING,15,5.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_60_316_313.mkv,2NEOy0ekT8k_60_316_313,2NEOy0ekT8k,None,1016.1,1023.8,"Like, I don't know what it is over the last year, but all of a sudden like tucking in shirts and t-shirts is like the thing to do.",LIKE I DON'T KNOW WHAT IT IS OVER THE LAST YEAR BUT ALL OF A SUDDEN LIKE TUCKING IN SHIRTS AND TSHIRTS IS LIKE THE THING TO DO,28,7.699999999999932
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_60_317_314.mkv,2NEOy0ekT8k_60_317_314,2NEOy0ekT8k,None,1024.6,1026.2,This t-shirt and,THIS TSHIRT AND,3,1.6000000000001364
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_61_318_315.mkv,2NEOy0ekT8k_61_318_315,2NEOy0ekT8k,None,1037.2,1039.0,"of, you know what it reminds me of?",OF YOU KNOW WHAT IT REMINDS ME OF,8,1.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_61_319_316.mkv,2NEOy0ekT8k_61_319_316,2NEOy0ekT8k,None,1038.8,1039.6,You know Grease?,YOU KNOW GREASE,3,0.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_61_320_317.mkv,2NEOy0ekT8k_61_320_317,2NEOy0ekT8k,None,1039.9,1042.9,"Like, going Grease like, na-na-na-na-na-na-na-na.",LIKE GOING GREASE LIKE NANANANANANANANA,5,3.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_61_321_318.mkv,2NEOy0ekT8k_61_321_318,2NEOy0ekT8k,None,1043.0,1043.9,It's kind of like,IT'S KIND OF LIKE,4,0.900000000000091
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_62_322_319.mkv,2NEOy0ekT8k_62_322_319,2NEOy0ekT8k,None,1044.3,1048.4,"And then the next thing is, roll up the bottom of those trousers, get those ankles on show.",AND THEN THE NEXT THING IS ROLL UP THE BOTTOM OF THOSE TROUSERS GET THOSE ANKLES ON SHOW,18,4.100000000000136
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_62_323_320.mkv,2NEOy0ekT8k_62_323_320,2NEOy0ekT8k,None,1048.2,1049.6,I have a fetish for ankles.,I HAVE A FETISH FOR ANKLES,6,1.3999999999998636
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_62_324_321.mkv,2NEOy0ekT8k_62_324_321,2NEOy0ekT8k,None,1049.8,1050.7,"Show them, boys.",SHOW THEM BOYS,3,0.900000000000091
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_63_333_322.mkv,2NEOy0ekT8k_63_333_322,2NEOy0ekT8k,None,1087.9,1089.4,Would you date a subscriber?,WOULD YOU DATE A SUBSCRIBER,5,1.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_63_334_323.mkv,2NEOy0ekT8k_63_334_323,2NEOy0ekT8k,None,1091.3,1092.5,"Yeah, yeah I would.",YEAH YEAH I WOULD,4,1.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_64_335_324.mkv,2NEOy0ekT8k_64_335_324,2NEOy0ekT8k,None,1092.6,1097.9,Wouldn't it be awful for you to block out a potential soulmate simply because they watch your videos?,WOULDN'T IT BE AWFUL FOR YOU TO BLOCK OUT A POTENTIAL SOULMATE SIMPLY BECAUSE THEY WATCH YOUR VIDEOS,18,5.300000000000182
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_336_325.mkv,2NEOy0ekT8k_65_336_325,2NEOy0ekT8k,None,1098.1,1100.7,How did you find it growing up as an only child?,HOW DID YOU FIND IT GROWING UP AS AN ONLY CHILD,11,2.6000000000001364
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_337_326.mkv,2NEOy0ekT8k_65_337_326,2NEOy0ekT8k,None,1100.7,1102.6,Did you ever wish you had a brother or sister?,DID YOU EVER WISH YOU HAD A BROTHER OR SISTER,10,1.8999999999998636
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_338_327.mkv,2NEOy0ekT8k_65_338_327,2NEOy0ekT8k,None,1102.4,1106.2,Do you have someone who is like a bro or a sister?,DO YOU HAVE SOMEONE WHO IS LIKE A BRO OR A SISTER,12,3.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_339_328.mkv,2NEOy0ekT8k_65_339_328,2NEOy0ekT8k,None,1107.4,1109.6," Well, I have a brother.", WELL I HAVE A BROTHER,5,2.199999999999818
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_340_329.mkv,2NEOy0ekT8k_65_340_329,2NEOy0ekT8k,None,1110.1,1111.5,I have a little brother.,I HAVE A LITTLE BROTHER,5,1.400000000000091
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_341_330.mkv,2NEOy0ekT8k_65_341_330,2NEOy0ekT8k,None,1111.6,1113.0,Did I not say this before?,DID I NOT SAY THIS BEFORE,6,1.400000000000091
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_342_331.mkv,2NEOy0ekT8k_65_342_331,2NEOy0ekT8k,None,1112.9,1113.5,I don't know.,I DON'T KNOW,3,0.599999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_343_332.mkv,2NEOy0ekT8k_65_343_332,2NEOy0ekT8k,None,1113.6,1115.8,He is the most incredible guy ever.,HE IS THE MOST INCREDIBLE GUY EVER,7,2.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_344_333.mkv,2NEOy0ekT8k_65_344_333,2NEOy0ekT8k,None,1115.7,1116.7,His name is Ryan.,HIS NAME IS RYAN,4,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_345_334.mkv,2NEOy0ekT8k_65_345_334,2NEOy0ekT8k,None,1116.7,1121.2,"I'm trying to get him into a video of mine, but he's not fully there yet.",I'M TRYING TO GET HIM INTO A VIDEO OF MINE BUT HE'S NOT FULLY THERE YET,16,4.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_346_335.mkv,2NEOy0ekT8k_65_346_335,2NEOy0ekT8k,None,1121.7,1122.9,Please follow him online.,PLEASE FOLLOW HIM ONLINE,4,1.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_347_336.mkv,2NEOy0ekT8k_65_347_336,2NEOy0ekT8k,None,1122.7,1124.2,This is his Instagram account.,THIS IS HIS INSTAGRAM ACCOUNT,5,1.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_65_348_337.mkv,2NEOy0ekT8k_65_348_337,2NEOy0ekT8k,None,1125.2,1136.7,his name is Ryan and he's just so talented he's like super into like fitness and bodybuilding and he's younger than me I think he's like 19 I should know that yeah I'm just so proud of him,HIS NAME IS RYAN AND HE'S JUST SO TALENTED HE'S LIKE SUPER INTO LIKE FITNESS AND BODYBUILDING AND HE'S YOUNGER THAN ME I THINK HE'S LIKE 19 I SHOULD KNOW THAT YEAH I'M JUST SO PROUD OF HIM,38,11.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_66_348_338.mkv,2NEOy0ekT8k_66_348_338,2NEOy0ekT8k,None,1136.4,1150.2,him how to get over someone that you're still in love with easy peasy I just did it recently get on to dating apps get out there again distract yourself with other potential baes Jesus that was a long one cheers thanks for sticking with me,HIM HOW TO GET OVER SOMEONE THAT YOU'RE STILL IN LOVE WITH EASY PEASY I JUST DID IT RECENTLY GET ON TO DATING APPS GET OUT THERE AGAIN DISTRACT YOURSELF WITH OTHER POTENTIAL BAES JESUS THAT WAS A LONG ONE CHEERS THANKS FOR STICKING WITH ME,46,13.799999999999955
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_66_349_339.mkv,2NEOy0ekT8k_66_349_339,2NEOy0ekT8k,None,1151.2,1152.9, I will be back in a couple of days., I WILL BE BACK IN A COUPLE OF DAYS,9,1.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_66_350_340.mkv,2NEOy0ekT8k_66_350_340,2NEOy0ekT8k,None,1152.9,1155.7,"As always, thank you so much for all your love and support.",AS ALWAYS THANK YOU SO MUCH FOR ALL YOUR LOVE AND SUPPORT,12,2.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_66_351_341.mkv,2NEOy0ekT8k_66_351_341,2NEOy0ekT8k,None,1155.5,1159.7,"Make sure you follow me on Snapchat, Instagram, and Twitter.",MAKE SURE YOU FOLLOW ME ON SNAPCHAT INSTAGRAM AND TWITTER,10,4.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_66_352_342.mkv,2NEOy0ekT8k_66_352_342,2NEOy0ekT8k,None,1159.6,1162.1,It's all Riyadh K. Very simple.,IT'S ALL RIYADH K VERY SIMPLE,6,2.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_66_353_343.mkv,2NEOy0ekT8k_66_353_343,2NEOy0ekT8k,None,1162.5,1164.5,And I will chat to you in a couple of days.,AND I WILL CHAT TO YOU IN A COUPLE OF DAYS,11,2.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_66_354_344.mkv,2NEOy0ekT8k_66_354_344,2NEOy0ekT8k,None,1164.6,1165.3,Love you so much.,LOVE YOU SO MUCH,4,0.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_67_357_345.mkv,2NEOy0ekT8k_67_357_345,2NEOy0ekT8k,None,1168.8,1171.3,"Oh my God, I love it.",OH MY GOD I LOVE IT,6,2.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_67_358_346.mkv,2NEOy0ekT8k_67_358_346,2NEOy0ekT8k,None,1171.1,1172.3,"It looks great there, doesn't it?",IT LOOKS GREAT THERE DOESN'T IT,6,1.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_68_359_347.mkv,2NEOy0ekT8k_68_359_347,2NEOy0ekT8k,None,1173.4,1177.3,"And let me just, let me just also tell you, I am such a good friend.",AND LET ME JUST LET ME JUST ALSO TELL YOU I AM SUCH A GOOD FRIEND,16,3.8999999999998636
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/2NEOy0ekT8k/2NEOy0ekT8k_71_360_348.mkv,2NEOy0ekT8k_71_360_348,2NEOy0ekT8k,None,1184.1,1185.1, Dramatic box?, DRAMATIC BOX,2,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/3G2vHMo9B5I/3G2vHMo9B5I_0_0_0.mkv,3G2vHMo9B5I_0_0_0,3G2vHMo9B5I,None,0.1,1.4," Hiya, I'm Riyadh.", HIYA I'M RIYADH,3,1.2999999999999998
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/3G2vHMo9B5I/3G2vHMo9B5I_0_1_1.mkv,3G2vHMo9B5I_0_1_1,3G2vHMo9B5I,None,1.2,2.1,You having a good day?,YOU HAVING A GOOD DAY,5,0.9000000000000001
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/3G2vHMo9B5I/3G2vHMo9B5I_0_2_2.mkv,3G2vHMo9B5I_0_2_2,3G2vHMo9B5I,None,2.0,3.4,Welcome back to my channel.,WELCOME BACK TO MY CHANNEL,5,1.4
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/3G2vHMo9B5I/3G2vHMo9B5I_0_3_3.mkv,3G2vHMo9B5I_0_3_3,3G2vHMo9B5I,None,3.4,6.0,You're in for the ride of your life.,YOU'RE IN FOR THE RIDE OF YOUR LIFE,8,2.6
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/3G2vHMo9B5I/3G2vHMo9B5I_0_4_4.mkv,3G2vHMo9B5I_0_4_4,3G2vHMo9B5I,None,7.0,8.7,I may be hyping myself up a bit there.,I MAY BE HYPING MYSELF UP A BIT THERE,9,1.6999999999999993
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/3G2vHMo9B5I/3G2vHMo9B5I_0_5_5.mkv,3G2vHMo9B5I_0_5_5,3G2vHMo9B5I,None,8.9,11.3,"Sorry, I just saw a notification on my Facebook.",SORRY I JUST SAW A NOTIFICATION ON MY FACEBOOK,9,2.4000000000000004
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/riyadh/sentence_clips/3G2vHMo9B5I/3G2vHMo9B5I_0_6_6.mkv,3G2vHMo9B5I_0_6_6,3G2vHMo9B5I,None,11.4,12.4,I had to check.,I HAD TO CHECK,4,1.0
